timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
11.00;90.00;f1.0;link_0;44.17;0.00;8.84;CarA;44.17;-1.60
11.00;90.00;f1.1;link_0;25.24;0.00;7.68;CarA;25.24;-1.60
11.00;90.00;f1.2;link_0;9.14;0.00;8.05;CarC;9.14;-1.60
11.00;90.00;f1.3;E0_0;39.44;0.00;8.20;CarB;-10.56;-1.60
11.00;90.00;f1.4;E0_0;21.09;0.00;5.08;CarA;-28.91;-1.60
11.00;90.00;f1.5;E0_0;10.08;0.00;4.98;CarC;-39.92;-1.60
11.00;270.00;f2.0;-link_0;15.28;0.00;8.31;CarA;84.72;1.60
11.00;270.00;f2.1;-E2_0;39.05;0.00;9.75;CarD;110.95;1.60
11.00;270.00;f2.2;-E2_0;17.65;0.00;6.27;CarA;132.35;1.60
11.00;270.00;test0;-link_0;63.11;0.00;9.92;test;36.89;1.60
12.00;90.00;f1.0;link_0;54.03;0.00;9.86;CarA;54.03;-1.60
12.00;90.00;f1.1;link_0;34.85;0.00;9.61;CarA;34.85;-1.60
12.00;90.00;f1.2;link_0;16.71;0.00;7.57;CarC;16.71;-1.60
12.00;90.00;f1.3;E0_0;48.04;0.00;8.60;CarB;-1.96;-1.60
12.00;90.00;f1.4;E0_0;28.99;0.00;7.90;CarA;-21.01;-1.60
12.00;90.00;f1.5;E0_0;13.89;0.00;3.82;CarC;-36.11;-1.60
12.00;90.00;f1.6;E0_0;5.10;0.00;2.29;CarB;-44.90;-1.60
12.00;270.00;f2.0;-link_0;25.03;0.00;9.76;CarA;74.97;1.60
12.00;270.00;f2.1;-E2_0;48.43;0.00;9.38;CarD;101.57;1.60
12.00;270.00;f2.2;-E2_0;26.14;0.00;8.49;CarA;123.86;1.60
12.00;270.00;test0;-link_0;72.81;0.00;9.70;test;27.19;1.60
13.00;90.00;f1.0;link_0;62.88;0.00;8.85;CarA;62.88;-1.60
13.00;90.00;f1.1;link_0;42.40;0.00;7.56;CarA;42.40;-1.60
13.00;90.00;f1.2;link_0;25.96;0.00;9.25;CarC;25.96;-1.60
13.00;90.00;f1.3;link_0;5.41;0.00;7.47;CarB;5.41;-1.60
13.00;90.00;f1.4;E0_0;36.42;0.00;7.42;CarA;-13.58;-1.60
13.00;90.00;f1.5;E0_0;20.20;0.00;6.31;CarC;-29.80;-1.60
13.00;90.00;f1.6;E0_0;7.03;0.00;1.93;CarB;-42.97;-1.60
13.00;270.00;f2.0;-link_0;34.97;0.00;9.94;CarA;65.03;1.60
13.00;270.00;f2.1;-link_0;8.11;0.00;9.77;CarD;91.89;1.60
13.00;270.00;f2.2;-E2_0;33.49;0.00;7.35;CarA;116.51;1.60
13.00;270.00;test0;-link_0;82.51;0.00;9.69;test;17.49;1.60
14.00;90.00;f1.0;link_0;71.73;0.00;8.86;CarA;71.73;-1.60
14.00;90.00;f1.1;link_0;50.52;0.00;8.12;CarA;50.52;-1.60
14.00;90.00;f1.2;link_0;34.41;0.00;8.44;CarC;34.41;-1.60
14.00;90.00;f1.3;link_0;14.43;0.00;9.02;CarB;14.43;-1.60
14.00;90.00;f1.4;E0_0;44.55;0.00;8.14;CarA;-5.45;-1.60
14.00;90.00;f1.5;E0_0;28.54;0.00;8.34;CarC;-21.46;-1.60
14.00;90.00;f1.6;E0_0;11.59;0.00;4.56;CarB;-38.41;-1.60
14.00;270.00;f2.0;-link_0;42.59;0.00;7.61;CarA;57.41;1.60
14.00;270.00;f2.1;-link_0;17.34;0.00;9.23;CarD;82.66;1.60
14.00;270.00;f2.2;-E2_0;42.76;0.00;9.27;CarA;107.24;1.60
14.00;270.00;test0;-link_0;92.12;0.00;9.62;test;7.88;1.60
15.00;90.00;f1.0;link_0;79.38;0.00;7.64;CarA;79.38;-1.60
15.00;90.00;f1.1;link_0;58.48;0.00;7.96;CarA;58.48;-1.60
15.00;90.00;f1.2;link_0;42.42;0.00;8.01;CarC;42.42;-1.60
15.00;90.00;f1.3;link_0;23.15;0.00;8.72;CarB;23.15;-1.60
15.00;90.00;f1.4;link_0;3.03;0.00;8.57;CarA;3.03;-1.60
15.00;90.00;f1.5;E0_0;36.86;0.00;8.32;CarC;-13.14;-1.60
15.00;90.00;f1.6;E0_0;19.36;0.00;7.77;CarB;-30.64;-1.60
15.00;90.00;f1.7;E0_0;5.10;0.00;7.77;CarD;-44.90;-1.60
15.00;270.00;f2.0;-link_0;51.30;0.00;8.72;CarA;48.70;1.60
15.00;270.00;f2.1;-link_0;26.62;0.00;9.29;CarD;73.38;1.60
15.00;270.00;f2.2;-link_0;1.97;0.00;9.31;CarA;98.03;1.60
15.00;270.00;test0;-E0_0;1.85;0.00;9.82;test;-1.85;1.60
16.00;90.00;f1.0;link_0;86.38;0.00;7.00;CarA;86.38;-1.60
16.00;90.00;f1.1;link_0;67.73;0.00;9.24;CarA;67.73;-1.60
16.00;90.00;f1.2;link_0;50.09;0.00;7.67;CarC;50.09;-1.60
16.00;90.00;f1.3;link_0;32.15;0.00;9.01;CarB;32.15;-1.60
16.00;90.00;f1.4;link_0;10.86;0.00;7.84;CarA;10.86;-1.60
16.00;90.00;f1.5;E0_0;45.13;0.00;8.27;CarC;-4.87;-1.60
16.00;90.00;f1.6;E0_0;26.65;0.00;7.29;CarB;-23.35;-1.60
16.00;90.00;f1.7;E0_0;12.27;0.00;7.17;CarD;-37.73;-1.60
16.00;90.00;f1.8;E0_0;5.10;0.00;1.83;CarC;-44.90;-1.60
16.00;270.00;f2.0;-link_0;60.69;0.00;9.39;CarA;39.31;1.60
16.00;270.00;f2.1;-link_0;36.05;0.00;9.42;CarD;63.95;1.60
16.00;270.00;f2.2;-link_0;9.98;0.00;8.01;CarA;90.02;1.60
16.00;270.00;f2.3;-E2_0;5.10;0.00;0.32;CarD;144.90;1.60
16.00;270.00;test0;-E0_0;11.67;0.00;9.82;test;-11.67;1.60
17.00;90.00;f1.0;link_0;91.36;0.00;4.98;CarA;91.36;-1.60
17.00;90.00;f1.1;link_0;74.51;0.00;6.79;CarA;74.51;-1.60
17.00;90.00;f1.2;link_0;58.80;0.00;8.71;CarC;58.80;-1.60
17.00;90.00;f1.3;link_0;40.59;0.00;8.44;CarB;40.59;-1.60
17.00;90.00;f1.4;link_0;19.62;0.00;8.76;CarA;19.62;-1.60
17.00;90.00;f1.5;link_0;2.92;0.00;7.89;CarC;2.92;-1.60
17.00;90.00;f1.6;E0_0;34.00;0.00;7.34;CarB;-16.00;-1.60
17.00;90.00;f1.7;E0_0;19.40;0.00;7.13;CarD;-30.60;-1.60
17.00;90.00;f1.8;E0_0;6.81;0.00;1.71;CarC;-43.19;-1.60
17.00;270.00;f2.0;-link_0;68.41;0.00;7.72;CarA;31.59;1.60
17.00;270.00;f2.1;-link_0;45.96;0.00;9.92;CarD;54.04;1.60
17.00;270.00;f2.2;-link_0;18.01;0.00;8.04;CarA;81.99;1.60
17.00;270.00;f2.3;-E2_0;6.65;0.00;1.55;CarD;143.35;1.60
17.00;270.00;test0;-E0_0;21.47;0.00;9.80;test;-21.47;1.60
18.00;90.00;f1.0;link_0;94.95;0.00;3.59;CarA;94.95;-1.60
18.00;90.00;f1.1;link_0;81.03;0.00;6.52;CarA;81.03;-1.60
18.00;90.00;f1.2;link_0;65.64;0.00;6.84;CarC;65.64;-1.60
18.00;90.00;f1.3;link_0;49.37;0.00;8.77;CarB;49.37;-1.60
18.00;90.00;f1.4;link_0;26.92;0.00;7.30;CarA;26.92;-1.60
18.00;90.00;f1.5;link_0;10.94;0.00;8.02;CarC;10.94;-1.60
18.00;90.00;f1.6;E0_0;41.85;0.00;7.86;CarB;-8.15;-1.60
18.00;90.00;f1.7;E0_0;26.24;0.00;6.84;CarD;-23.76;-1.60
18.00;90.00;f1.8;E0_0;10.65;0.00;3.83;CarC;-39.35;-1.60
18.00;270.00;f2.0;-link_0;76.11;0.00;7.70;CarA;23.89;1.60
18.00;270.00;f2.1;-link_0;55.47;0.00;9.51;CarD;44.53;1.60
18.00;270.00;f2.2;-link_0;27.06;0.00;9.05;CarA;72.94;1.60
18.00;270.00;f2.3;-E2_0;10.18;0.00;3.53;CarD;139.82;1.60
18.00;270.00;test0;-E0_0;31.46;0.00;9.99;test;-31.46;1.60
19.00;90.00;f1.0;link_0;97.15;0.00;2.20;CarA;97.15;-1.60
19.00;90.00;f1.1;link_0;84.56;0.00;3.52;CarA;84.56;-1.60
19.00;90.00;f1.2;link_0;72.59;0.00;6.94;CarC;72.59;-1.60
19.00;90.00;f1.3;link_0;57.10;0.00;7.74;CarB;57.10;-1.60
19.00;90.00;f1.4;link_0;35.69;0.00;8.76;CarA;35.69;-1.60
19.00;90.00;f1.5;link_0;18.52;0.00;7.58;CarC;18.52;-1.60
19.00;90.00;f1.6;E0_0;49.16;0.00;7.31;CarB;-0.84;-1.60
19.00;90.00;f1.7;E0_0;34.19;0.00;7.95;CarD;-15.81;-1.60
19.00;90.00;f1.8;E0_0;17.24;0.00;6.59;CarC;-32.76;-1.60
19.00;90.00;f1.9;E0_0;5.10;0.00;1.59;CarA;-44.90;-1.60
19.00;270.00;f2.0;-link_0;84.43;0.00;8.32;CarA;15.57;1.60
19.00;270.00;f2.1;-link_0;65.47;0.00;9.99;CarD;34.53;1.60
19.00;270.00;f2.2;-link_0;35.51;0.00;8.45;CarA;64.49;1.60
19.00;270.00;f2.3;-E2_0;15.31;0.00;5.13;CarD;134.69;1.60
19.00;270.00;test0;-E0_0;41.19;0.00;9.73;test;-41.19;1.60
20.00;90.00;f1.0;E2_0;4.11;0.00;7.06;CarA;104.11;-1.60
20.00;90.00;f1.1;link_0;87.24;0.00;2.68;CarA;87.24;-1.60
20.00;90.00;f1.2;link_0;77.13;0.00;4.55;CarC;77.13;-1.60
20.00;90.00;f1.3;link_0;64.06;0.00;6.96;CarB;64.06;-1.60
20.00;90.00;f1.4;link_0;44.61;0.00;8.92;CarA;44.61;-1.60
20.00;90.00;f1.5;link_0;27.13;0.00;8.62;CarC;27.13;-1.60
20.00;90.00;f1.6;link_0;6.90;0.00;7.84;CarB;6.90;-1.60
20.00;90.00;f1.7;E0_0;41.70;0.00;7.51;CarD;-8.30;-1.60
20.00;90.00;f1.8;E0_0;25.83;0.00;8.59;CarC;-24.17;-1.60
20.00;90.00;f1.9;E0_0;10.10;0.00;5.00;CarA;-39.90;-1.60
20.00;270.00;f2.0;-link_0;92.60;0.00;8.17;CarA;7.40;1.60
20.00;270.00;f2.1;-link_0;74.72;0.00;9.25;CarD;25.28;1.60
20.00;270.00;f2.2;-link_0;44.68;0.00;9.17;CarA;55.32;1.60
20.00;270.00;f2.3;-E2_0;22.05;0.00;6.73;CarD;127.95;1.60
21.00;90.00;f1.0;E2_0;13.19;0.00;9.08;CarA;113.19;-1.60
21.00;90.00;f1.1;link_0;93.53;0.00;6.29;CarA;93.53;-1.60
21.00;90.00;f1.10;E0_0;5.10;0.00;3.51;CarD;-44.90;-1.60
21.00;90.00;f1.2;link_0;79.29;0.00;2.15;CarC;79.29;-1.60
21.00;90.00;f1.3;link_0;67.99;0.00;3.93;CarB;67.99;-1.60
21.00;90.00;f1.4;link_0;50.96;0.00;6.35;CarA;50.96;-1.60
21.00;90.00;f1.5;link_0;36.68;0.00;9.54;CarC;36.68;-1.60
21.00;90.00;f1.6;link_0;16.58;0.00;9.68;CarB;16.58;-1.60
21.00;90.00;f1.7;E0_0;49.85;0.00;8.15;CarD;-0.15;-1.60
21.00;90.00;f1.8;E0_0;32.54;0.00;6.71;CarC;-17.46;-1.60
21.00;90.00;f1.9;E0_0;15.11;0.00;5.02;CarA;-34.89;-1.60
21.00;270.00;f2.0;-E0_0;1.88;0.00;9.37;CarA;-1.88;1.60
21.00;270.00;f2.1;-link_0;84.41;0.00;9.69;CarD;15.59;1.60
21.00;270.00;f2.2;-link_0;53.96;0.00;9.27;CarA;46.04;1.60
21.00;270.00;f2.3;-E2_0;30.25;0.00;8.21;CarD;119.75;1.60
21.00;270.00;f2.4;-E2_0;5.10;0.00;1.29;CarC;144.90;1.60
22.00;90.00;f1.0;E2_0;22.86;0.00;9.68;CarA;122.86;-1.60
22.00;90.00;f1.1;E2_0;1.68;0.00;8.24;CarA;101.68;-1.60
22.00;90.00;f1.10;E0_0;7.67;0.00;2.57;CarD;-42.33;-1.60
22.00;90.00;f1.2;link_0;83.10;0.00;3.81;CarC;83.10;-1.60
22.00;90.00;f1.3;link_0;71.63;0.00;3.64;CarB;71.63;-1.60
22.00;90.00;f1.4;link_0;56.59;0.00;5.63;CarA;56.59;-1.60
22.00;90.00;f1.5;link_0;42.53;0.00;5.85;CarC;42.53;-1.60
22.00;90.00;f1.6;link_0;25.07;0.00;8.49;CarB;25.07;-1.60
22.00;90.00;f1.7;link_0;8.75;0.00;9.00;CarD;8.75;-1.60
22.00;90.00;f1.8;E0_0;40.63;0.00;8.09;CarC;-9.37;-1.60
22.00;90.00;f1.9;E0_0;20.98;0.00;5.87;CarA;-29.02;-1.60
22.00;270.00;f2.0;-E0_0;10.11;0.00;8.23;CarA;-10.11;1.60
22.00;270.00;f2.1;-link_0;94.12;0.00;9.72;CarD;5.88;1.60
22.00;270.00;f2.2;-link_0;62.95;0.00;8.99;CarA;37.05;1.60
22.00;270.00;f2.3;-E2_0;39.78;0.00;9.53;CarD;110.22;1.60
22.00;270.00;f2.4;-E2_0;9.39;0.00;4.29;CarC;140.61;1.60
23.00;90.00;f1.0;E2_0;31.38;0.00;8.51;CarA;131.38;-1.60
23.00;90.00;f1.1;E2_0;10.73;0.00;9.06;CarA;110.73;-1.60
23.00;90.00;f1.10;E0_0;12.05;0.00;4.38;CarD;-37.95;-1.60
23.00;90.00;f1.11;E0_0;5.10;0.00;0.45;CarA;-44.90;-1.60
23.00;90.00;f1.2;link_0;88.99;0.00;5.89;CarC;88.99;-1.60
23.00;90.00;f1.3;link_0;75.74;0.00;4.11;CarB;75.74;-1.60
23.00;90.00;f1.4;link_0;60.68;0.00;4.09;CarA;60.68;-1.60
23.00;90.00;f1.5;link_0;48.23;0.00;5.70;CarC;48.23;-1.60
23.00;90.00;f1.6;link_0;32.39;0.00;7.32;CarB;32.39;-1.60
23.00;90.00;f1.7;link_0;17.22;0.00;8.47;CarD;17.22;-1.60
23.00;90.00;f1.8;E0_0;49.09;0.00;8.45;CarC;-0.91;-1.60
23.00;90.00;f1.9;E0_0;27.04;0.00;6.05;CarA;-22.96;-1.60
23.00;270.00;f2.0;-E0_0;18.30;0.00;8.19;CarA;-18.30;1.60
23.00;270.00;f2.1;-E0_0;2.32;0.00;8.30;CarD;-2.32;1.60
23.00;270.00;f2.2;-link_0;70.54;0.00;7.59;CarA;29.46;1.60
23.00;270.00;f2.3;-E2_0;49.13;0.00;9.35;CarD;100.87;1.60
23.00;270.00;f2.4;-E2_0;16.43;0.00;7.04;CarC;133.57;1.60
24.00;90.00;f1.0;E2_0;41.13;0.00;9.75;CarA;141.13;-1.60
24.00;90.00;f1.1;E2_0;20.56;0.00;9.82;CarA;120.56;-1.60
24.00;90.00;f1.10;E0_0;17.48;0.00;5.43;CarD;-32.52;-1.60
24.00;90.00;f1.11;E0_0;5.39;0.00;0.29;CarA;-44.61;-1.60
24.00;90.00;f1.2;link_0;97.16;0.00;8.17;CarC;97.16;-1.60
24.00;90.00;f1.3;link_0;80.05;0.00;4.31;CarB;80.05;-1.60
24.00;90.00;f1.4;link_0;64.25;0.00;3.58;CarA;64.25;-1.60
24.00;90.00;f1.5;link_0;52.46;0.00;4.23;CarC;52.46;-1.60
24.00;90.00;f1.6;link_0;38.74;0.00;6.35;CarB;38.74;-1.60
24.00;90.00;f1.7;link_0;24.84;0.00;7.62;CarD;24.84;-1.60
24.00;90.00;f1.8;link_0;7.60;0.00;8.62;CarC;7.60;-1.60
24.00;90.00;f1.9;E0_0;33.84;0.00;6.80;CarA;-16.16;-1.60
24.00;270.00;f2.0;-E0_0;25.97;0.00;7.67;CarA;-25.97;1.60
24.00;270.00;f2.1;-E0_0;10.50;0.00;8.18;CarD;-10.50;1.60
24.00;270.00;f2.2;-link_0;79.14;0.00;8.60;CarA;20.86;1.60
24.00;270.00;f2.3;-link_0;8.28;0.00;9.24;CarD;91.72;1.60
24.00;270.00;f2.4;-E2_0;26.06;0.00;9.63;CarC;123.94;1.60
24.00;270.00;f2.5;-E2_0;5.10;0.00;2.23;CarB;144.90;1.60
25.00;90.00;f1.0;E2_0;49.45;0.00;8.32;CarA;149.45;-1.60
25.00;90.00;f1.1;E2_0;30.31;0.00;9.75;CarA;130.31;-1.60
25.00;90.00;f1.10;E0_0;24.80;0.00;7.32;CarD;-25.20;-1.60
25.00;90.00;f1.11;E0_0;9.41;0.00;4.02;CarA;-40.59;-1.60
25.00;90.00;f1.2;E2_0;7.05;0.00;9.99;CarC;107.05;-1.60
25.00;90.00;f1.3;link_0;88.00;0.00;7.95;CarB;88.00;-1.60
25.00;90.00;f1.4;link_0;68.73;0.00;4.48;CarA;68.73;-1.60
25.00;90.00;f1.5;link_0;57.26;0.00;4.80;CarC;57.26;-1.60
25.00;90.00;f1.6;link_0;43.78;0.00;5.04;CarB;43.78;-1.60
25.00;90.00;f1.7;link_0;31.34;0.00;6.50;CarD;31.34;-1.60
25.00;90.00;f1.8;link_0;15.64;0.00;8.03;CarC;15.64;-1.60
25.00;90.00;f1.9;E0_0;42.34;0.00;8.49;CarA;-7.66;-1.60
25.00;270.00;f2.0;-E0_0;35.04;0.00;9.07;CarA;-35.04;1.60
25.00;270.00;f2.1;-E0_0;17.88;0.00;7.38;CarD;-17.88;1.60
25.00;270.00;f2.2;-link_0;86.99;0.00;7.84;CarA;13.01;1.60
25.00;270.00;f2.3;-link_0;17.67;0.00;9.39;CarD;82.33;1.60
25.00;270.00;f2.4;-E2_0;35.42;0.00;9.35;CarC;114.58;1.60
25.00;270.00;f2.5;-E2_0;9.80;0.00;4.70;CarB;140.20;1.60
26.00;90.00;f1.1;E2_0;39.57;0.00;9.26;CarA;139.57;-1.60
26.00;90.00;f1.10;E0_0;33.14;0.00;8.34;CarD;-16.86;-1.60
26.00;90.00;f1.11;E0_0;15.13;0.00;5.72;CarA;-34.87;-1.60
26.00;90.00;f1.12;E0_0;5.10;0.00;3.53;CarD;-44.90;-1.60
26.00;90.00;f1.2;E2_0;16.59;0.00;9.55;CarC;116.59;-1.60
26.00;90.00;f1.3;link_0;97.66;0.00;9.66;CarB;97.66;-1.60
26.00;90.00;f1.4;link_0;74.87;0.00;6.14;CarA;74.87;-1.60
26.00;90.00;f1.5;link_0;61.14;0.00;3.88;CarC;61.14;-1.60
26.00;90.00;f1.6;link_0;47.66;0.00;3.88;CarB;47.66;-1.60
26.00;90.00;f1.7;link_0;36.37;0.00;5.03;CarD;36.37;-1.60
26.00;90.00;f1.8;link_0;22.16;0.00;6.53;CarC;22.16;-1.60
26.00;90.00;f1.9;link_0;0.33;0.00;8.09;CarA;0.33;-1.60
26.00;270.00;f2.0;-E0_0;43.93;0.00;8.88;CarA;-43.93;1.60
26.00;270.00;f2.1;-E0_0;26.60;0.00;8.73;CarD;-26.60;1.60
26.00;270.00;f2.2;-link_0;96.93;0.00;9.95;CarA;3.07;1.60
26.00;270.00;f2.3;-link_0;27.12;0.00;9.45;CarD;72.88;1.60
26.00;270.00;f2.4;-E2_0;44.12;0.00;8.70;CarC;105.88;1.60
26.00;270.00;f2.5;-E2_0;18.11;0.00;8.31;CarB;131.89;1.60
27.00;90.00;f1.1;E2_0;49.06;0.00;9.49;CarA;149.06;-1.60
27.00;90.00;f1.10;E0_0;42.15;0.00;9.01;CarD;-7.85;-1.60
27.00;90.00;f1.11;E0_0;21.21;0.00;6.08;CarA;-28.79;-1.60
27.00;90.00;f1.12;E0_0;7.80;0.00;2.70;CarD;-42.20;-1.60
27.00;90.00;f1.2;E2_0;25.63;0.00;9.04;CarC;125.63;-1.60
27.00;90.00;f1.3;E2_0;5.28;0.00;7.73;CarB;105.28;-1.60
27.00;90.00;f1.4;link_0;84.49;0.00;9.62;CarA;84.49;-1.60
27.00;90.00;f1.5;link_0;67.04;0.00;5.90;CarC;67.04;-1.60
27.00;90.00;f1.6;link_0;53.07;0.00;5.40;CarB;53.07;-1.60
27.00;90.00;f1.7;link_0;40.70;0.00;4.33;CarD;40.70;-1.60
27.00;90.00;f1.8;link_0;27.45;0.00;5.28;CarC;27.45;-1.60
27.00;90.00;f1.9;link_0;6.90;0.00;6.58;CarA;6.90;-1.60
27.00;270.00;f2.1;-E0_0;35.81;0.00;9.20;CarD;-35.81;1.60
27.00;270.00;f2.2;-E0_0;4.64;0.00;7.80;CarA;-4.64;1.60
27.00;270.00;f2.3;-link_0;36.19;0.00;9.07;CarD;63.81;1.60
27.00;270.00;f2.4;-link_0;3.09;0.00;9.07;CarC;96.91;1.60
27.00;270.00;f2.5;-E2_0;27.92;0.00;9.80;CarB;122.08;1.60
28.00;90.00;f1.10;E0_0;49.21;0.00;7.06;CarD;-0.79;-1.60
28.00;90.00;f1.11;E0_0;27.55;0.00;6.34;CarA;-22.45;-1.60
28.00;90.00;f1.12;E0_0;12.17;0.00;4.37;CarD;-37.83;-1.60
28.00;90.00;f1.13;E0_0;5.10;0.00;0.56;CarC;-44.90;-1.60
28.00;90.00;f1.2;E2_0;35.02;0.00;9.39;CarC;135.02;-1.60
28.00;90.00;f1.3;E2_0;13.25;0.00;7.96;CarB;113.25;-1.60
28.00;90.00;f1.4;link_0;92.66;0.00;8.17;CarA;92.66;-1.60
28.00;90.00;f1.5;link_0;75.00;0.00;7.96;CarC;75.00;-1.60
28.00;90.00;f1.6;link_0;57.85;0.00;4.78;CarB;57.85;-1.60
28.00;90.00;f1.7;link_0;46.40;0.00;5.70;CarD;46.40;-1.60
28.00;90.00;f1.8;link_0;32.21;0.00;4.76;CarC;32.21;-1.60
28.00;90.00;f1.9;link_0;12.18;0.00;5.28;CarA;12.18;-1.60
28.00;270.00;f2.1;-E0_0;45.04;0.00;9.23;CarD;-45.04;1.60
28.00;270.00;f2.2;-E0_0;12.37;0.00;7.73;CarA;-12.37;1.60
28.00;270.00;f2.3;-link_0;45.66;0.00;9.47;CarD;54.34;1.60
28.00;270.00;f2.4;-link_0;12.42;0.00;9.32;CarC;87.58;1.60
